"","feed_title","feed_link","feed_description","feed_language","feed_pub_date","feed_ttl","item_title","item_link","item_description","item_pub_date","item_guid","item_category","feed_last_build_date","feed_category","feed_managing_editor","feed_web_master","item_author"
"128","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Avance en Diputados del proyecto que posterga las PASO con cortocircuito en JxC","https://www.perfil.com/noticias/actualidad/avance-en-diputados-del-proyecto-que-posterga-las-paso-con-cortocircuito-en-jxc.phtml","La Comisión de Asuntos Constitucionales de la Cámara baja dio su aval por unanimidad a la iniciativa del Poder Ejecutivo para realizar las PASO el 12 de septiembre y las generales el 14 de noviembre. Fernando Iglesias habló de ""chantaje"" del Frente de Todos y recibió una dura respuesta de Juan Manuel López, de su propio espacio. Leer más",2021-05-14 00:00:57,"689939","list()",NA,NA,NA,NA,"Daniela Mozetic"
"129","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Kicillof le respondió a Almeyda: ""No necesitaba hablar con nadie, podía ver las leyes de Argentina""","https://www.perfil.com/noticias/politica/axel-kicillof-respondio-matias-almeyda-no-necesitaba-hablar-con-nadie-podia-ver-las-leyes-de-argentina.phtml","El gobernador bonaerense dijo que es ""bienvenido"" que cualquier ""jugador de fútbol o una estrella quiere donar plata para la compra de vacunas"", pero ""la solución no es buscar vacunas para tal o cual"". Leer más",2021-05-13 23:56:00,"689896","list()",NA,NA,NA,NA,"Eugenio Druetta"
"130","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Carlos Reutemann continúa en terapia, pero está ""lúcido, comunicado y sin sangrado""","https://www.perfil.com/noticias/actualidad/carlos-reutemann-continua-en-terapia-pero-esta-lucido-comunicado-y-sin-sangrado.phtml","El parte del Sanatorio Parque habló de un ""procedimiento endovascular"" realizado en este jueves, pero que no se hayan producido nuevas hemorragias digestivas alienta el optimismo en torno a su recuperación. Leer más",2021-05-13 23:22:30,"689927","list()",NA,NA,NA,NA,"Hugo Bordoni"
"131","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"""Hasta que la ocupación israelí no ceda, no habrá paz"", afirmó un diputado palestino","https://www.perfil.com/noticias/reperfilar/saqqa-parlamentario-palestino-hasta-que-la-ocupacion-israelino-ceda-no-habra-paz.phtml","Fayez Saqqa, miembro del parlamento palestino, aseguró que los bombardeos de Israel en la Franja de Gaza ya se cobraron la vida de más de 100 palestinos. Leer más",2021-05-13 23:19:09,"689925","list()",NA,NA,NA,NA,"Santo Biasatti y María Areces"
"132","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"""Tienen que cambiar sus exigencias"", el planteo K al FMI antes de la reunión Alberto-Kristalina","https://www.perfil.com/noticias/politica/tienen-que-cambiar-sus-exigencias-el-planteo-k-al-fmi-antes-de-la-reunion-alberto-kristalina.phtml","Fue durante el debate de un proyecto de declaración que busca condicionar en qué va a usar Guzmán los US$ 4.500 millones extra que entrarían del Fondo Monetario. “Esto no es un ataque al ministro”, buscó aclarar Parrilli. Leer más",2021-05-13 23:19:00,"689926","list()",NA,NA,NA,NA,"Gabriel Ziblat"
"133","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Fallo Verbitsky: la Corte Suprema de la Nación ordena que se respeten los derechos humanos en las cárceles","https://www.perfil.com/noticias/politica/fallo-verbitsky-corte-suprema-nacion-ordena-respeten-derechos-humanos-carceles.phtml","El Máximo Tribunal nacional le ordenó a la Corte bonaerense que intervenga en una causa de hace 7 años que reclama la superpoblación en las cárceles.  Leer más",2021-05-13 21:28:52,"689890","list()",NA,NA,NA,NA,"Julian D'Imperio"
"134","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Gregorio Dalbón denunció a Alfredo Leuco por hablar de ""fortalecer una nación sin kirchneristas""","https://www.perfil.com/noticias/politica/gregorio-dalbon-denuncio-a-alfredo-leuco-por-hablar-de-una-nacion-sin-kirchneristas.phtml","El abogado realizó una presentación ante el Inadi por ""discriminar y menoscabar"" a un sector de la población. Pidió que el Foro de Periodismo Argentino (FOPEA) lo sancione.  Leer más",2021-05-13 21:01:48,"689878","list()",NA,NA,NA,NA,"Anabella Gonzalez"
"135","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Con clima de campaña, el oficialismo en el Senado avaló el DNU que suspendió las clases","https://www.perfil.com/noticias/politica/con-clima-de-campana-el-oficialismo-en-el-senado-avalo-el-dnu-que-suspendio-las-clases.phtml","Por 39 votos a favor y 27 en contra, el Senado dio un respaldo a la estrategia presidencial, en un debate que estuvo cargado de alusiones a la campaña y cruces con los opositores.  Leer más",2021-05-13 20:55:55,"689874","list()",NA,NA,NA,NA,"Daniela Mozetic"
"136","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Elisa Carrió y María Eugenia Vidal acordaron ""ponerle el cuerpo"" a la elección","https://www.perfil.com/noticias/politica/elisa-carrio-y-maria-eugenia-vidal-acordaron-ponerle-el-cuerpoa-la-eleccion.phtml","Fue en un encuentro que compartieron con Rodríguez Larreta y otros dirigentes. Coincidencias en mantener la “moderación” y evitar la radicalización de Juntos por el Cambio. Leer más",2021-05-13 20:35:00,"689848","list()",NA,NA,NA,NA,"Gabriel Ziblat"
"137","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Wado de Pedro, contra la Corte Suprema: ""Si no les gusta la Constitución deberían proponer una reforma""","https://www.perfil.com/noticias/politica/eduardo-de-pedro-corte-suprema-si-no-les-gusta-la-constitucion-deberian-proponer-una-reforma.phtml","El ministro de Interior apuntó contra el máximo tribunal por el fallo que favoreció a Horacio Rodríguez Larreta. ""Hacen contrapeso con el voto popular"", cuestionó. Leer más",2021-05-13 19:25:00,"689834","list()",NA,NA,NA,NA,"Julian D'Imperio"
"138","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"José Luis Espert y el escándalo narcoliberal","https://noticias.perfil.com/noticias/politica/espert-y-el-escandalo-narcoliberal.phtml","La verdad sobre la relación entre ex candidato a Presidente y un empresario detenido por tráfico de drogas. El dilema de la financiación política. Leer más",2021-05-13 18:15:44,"689807","list()",NA,NA,NA,NA,"Rodis Recalt"
"139","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Carlos Bianco explicó por qué Matías Almeyda no puede comprar vacunas para traer a la Argentina","https://www.perfil.com/noticias/politica/carlos-bianco-explico-matias-almeyda-no-puede-comprar-vacunas-traer-argentina.phtml","El jefe de Gabinete de Axel Kicillof aseguró que sólo la Ciudad de Buenos Aires y las provincias pueden adquirir vacunas.  Leer más",2021-05-13 17:35:00,"689784","list()",NA,NA,NA,NA,"Julian D'Imperio"
"140","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Horacio Rodríguez Larreta inyecta $120 millones para reforzar los protocolos de escuelas abiertas","https://www.perfil.com/noticias/politica/horacio-rodriguez-larreta-inyecta-120-millones-para-reforzar-los-protocolos-de-escuelas-abiertas.phtml","La Ciudad lanzó un programa para reforzar a las cooperadoras de los colegios con hasta $700 mil para adquirir insumos. Los detalles.  Leer más",2021-05-13 17:15:00,"689776","list()",NA,NA,NA,NA,"Ezequiel Spillman"
"141","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Mario Negri criticó el proyecto de Emergencia Covid: ""No hay ley por encima de la Constitución""","https://www.perfil.com/noticias/politica/mario-negri-sobre-el-proyecto-de-emergencia-covid-no-hay-ley-por-encima-de-la-constitucion.phtml","El jefe del bloque de Juntos por el Cambio en Diputados se refirió a la iniciativa que pretende otorgar facultades al Poder Ejecutivo para para dictar ""medidas de cuidado de la población"". ""El Gobierno se ríe de la Constitución"", advirtió. Leer más",2021-05-13 15:04:28,"689736","list()",NA,NA,NA,NA,"Clara Fernández Tasende"
"142","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"El CIPPEC elaboró un informe sobre el funcionamiento virtual de la Cámara de Diputados","https://www.perfil.com/noticias/politica/el-cippec-elaboro-un-informe-sobre-el-funcionamiento-virtual-de-la-camara-de-diputados.phtml","Caracterizado como un ""hito"" en la historia, el documento destaca el rol innovador que tuvo llevar adelante las sesiones virtuales. Leer más",2021-05-13 14:40:30,"689729","list()",NA,NA,NA,NA,"Gabriel Irungaray"
"143","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Gira europea: Alberto Fernández se reunió con Mario Draghi, el flamante premier italiano","https://www.perfil.com/noticias/politica/gira-europea-alberto-fernandez-se-reunio-con-mario-draghi-el-flamante-premier-italiano.phtml","El presidente argentino fue recibido con una ceremonia en Palazzo Chigi, la sede de Gobierno de Italia.  Leer más",2021-05-13 13:39:24,"689694","list()",NA,NA,NA,NA,"Camila Iannini"
"144","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Se agravó el estado de salud de Toty Flores y lo internaron","https://www.perfil.com/noticias/politica/se-agravo-el-estado-de-salud-de-toty-flores-y-lo-internaron.phtml","El diputado de Juntos por el Cambio comunicó que fue hospitalizado luego de que le diagnosticaran una neumonía bilateral.  Leer más",2021-05-13 12:55:10,"689670","list()",NA,NA,NA,NA,"Ramón Indart"
"145","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Eugenio Zaffaroni: ""El único previsible en esta Corte Suprema es Carlos Rosenkratz""","https://www.perfil.com/noticias/politica/eugenio-raul-zaffaroni-el-unico-previsible-en-esta-corte-es-rosenkratz.phtml","El exmiembro de la Corte Suprema tildó de ""irracional"" el funcionamiento del máximo tribunal y aseguró que el fallo por las clases presenciales lo ""desprestigió"". Leer más",2021-05-13 12:35:12,"689659","list()",NA,NA,NA,NA,"Camila Iannini"
"146","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Alberto Fernández: ""El Papa se mostró dispuesto a ayudarnos""","https://www.perfil.com/noticias/politica/alberto-fernandez-hablo-sobre-la-visita-del-papa-francisco-a-la-argentina-siempre-lo-invito-pero-es-una-decision-de-el.phtml","PERFIL habló con el Presidente tras el encuentro. ""Siempre lo invito a la Argentina, pero es una decisión de él"", agregó. Leer más",2021-05-13 12:24:00,"689641","list()",NA,NA,NA,NA,"Federico Águila, desde Roma"
"147","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Sin Cristina Kirchner, el Senado trata un proyecto que condiciona a Martín Guzmán","https://www.perfil.com/noticias/politica/con-la-ausencia-de-cristina-kirchner-el-senado-trata-un-proyecto-que-condiciona-a-martin-guzman.phtml","La vicepresidenta se encuentra con funciones del Ejecutivo por la gira europea de Alberto Fernández. Se tratará el proyecto de Oscar Parilli sobre los fondos al FMI. Leer más",2021-05-13 12:08:00,"689638","list()",NA,NA,NA,NA,"Camila Iannini"
"148","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"El Gobierno quiere monitorear las redes sociales","https://www.perfil.com/noticias/politica/se-pone-picante-el-gobierno-quiere-monitorear-las-redes-sociales.phtml","La decisión busca contratar el servicio de ""seguimiento y monitoreo de redes sociales (Facebook, Twitter, Instagram, TikTok, YouTube, Pinterest, Twitch, Reddit)"". Leer más",2021-05-13 11:39:20,"689643","list()",NA,NA,NA,NA,"Ramón Indart"
"149","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Carla Vizzotti: los argentinos vacunados en Estados Unidos ""no tienen impacto colectivo"" en nuestro país","https://www.perfil.com/noticias/politica/vizzotti-la-vacunacion-en-eeuu-no-tiene-impacto-colectivo-en-el-pais.phtml","""Es una decisión que solo un porcentaje pequeño de la población puede tomar"", aclaró la ministra de Salud. Habló también sobre la llegada de vacunas, intervalo entre dosis y tendencias de la segunda ola de contagios. Leer más",2021-05-13 10:20:00,"689619","list()",NA,NA,NA,NA,"Juan Francisco Gallarino"
"150","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Del Papa Francisco a Kristalina Georgieva, la última etapa del viaje presidencial","https://www.perfil.com/noticias/politica/del-papa-francisco-a-kristalina-georgieva-la-ultima-etapa-del-viaje-presidencial.phtml","Alberto Fernández llegó a Roma para reunirse este jueves con el Papa, y con el presidente y el premier italianos. Gira extendida para la cita con la titular del FMI en el Vaticano. Leer más",2021-05-13 02:45:00,"689571","list()",NA,NA,NA,NA,"Federico Águila, desde Roma"
"151","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Desplazan a uno de los tres jueces que debían decidir sobre la doble pensión de Cristina Kirchner","https://www.perfil.com/noticias/politica/cristina-kirchner-desplazo-a-uno-de-los-tres-jueces-que-deciden-sobre-su-doble-pension.phtml","Fernando Strasser fue recusado luego de que Facundo Fernández Pasto, abogado de la vicepresidenta, probara que éste mantuvo un altercado con su padre tres años atrás.  Leer más",2021-05-13 02:18:00,"689563","list()",NA,NA,NA,NA,"Juan Francisco Gallarino"
"152","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Del Caño, sobre el proyecto de restricciones: ""Siempre rechazamos la delegación de facultades al Ejecutivo""","https://www.perfil.com/noticias/politica/nicolas-del-cano-sobre-proyecto-restricciones-siempre-rechazamos-la-delegacion-de-facultades-al-ejecutivo.phtml","El diputado nacional de izquierda opinó sobre la iniciativa del Gobierno y si bien dijo que ""el semáforo epidemiológico se puede considerar"", su partido ha ""rechazado históricamente"" los ""superpoderes"". Leer más",2021-05-13 01:25:12,"689608","list()",NA,NA,NA,NA,"Eugenio Druetta"
"153","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Grabois volvió a criticar las ""limosnas"" del Gobierno: ""El asistencialismo no es el camino""","https://www.perfil.com/noticias/politica/grabois-volvio-a-criticar-las-limosnas-del-gobierno-el-asistencialismo-no-es-el-camino.phtml","El dirigente social puso el foco una vez más en la Tarjeta Alimentar, propuesta que consideró ""una forma moderna y bancarizada de las damas de caridad"". ""No tengo intenciones de aplaudir una política que no amplía derechos ni genera trabajo"", remarcó. Leer más",2021-05-13 00:15:00,"689547","list()",NA,NA,NA,NA,"Juan Francisco Gallarino"
"154","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Israel: misiles, miedo y ""15 segundos para entrar a una habitación blindada""","https://www.perfil.com/noticias/reperfilar/conflicto-en-israel-nuestro-pais-esta-acostumbrado-a-vivir-en-medio-de-una-crisis-aseguro-un-experto.phtml","Gabriel Ben Tasgal, periodista desde Israel, aseguró que no hubo repercusiones de las declaraciones de la Cancillería argentina porque ""Argentina tiene un peso internacional limitado"".  Leer más",2021-05-13 00:07:38,"689562","list()",NA,NA,NA,NA,"Santo Biasatti y María Areces"
"155","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"El gobernador Bordet respaldó el proyecto para facultar al Poder Ejecutivo en pandemia","https://www.perfil.com/noticias/politica/el-gobernador-bordet-respaldo-el-proyecto-para-facultar-al-poder-ejecutivo-en-pandemia.phtml","El mandatario de Entre Ríos sostuvo que ""la judicialización de la política es muy mala"" y avaló la iniciativa de Alberto Fernández para tomar decisiones en consulta con las provincias en el contexto de la pandemia. Leer más",2021-05-13 00:06:22,"689561","list()",NA,NA,NA,NA,"Daniela Mozetic"
"156","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"La justicia electoral apunta al vínculo entre José Luis Espert y un empresario narco","https://www.perfil.com/noticias/politica/la-justicia-electoral-apunta-al-vinculo-entre-jose-luis-espert-y-un-empresario-narco-fred-machado.phtml","El fiscal Ramiro González le solicitó a la jueza Servini que certifique si existe una causa que siga el nexo entre el liberal y Fred Machado, detenido a pedido de la justicia estadounidense. La rendición de gastos de campaña en la mira. Leer más",2021-05-12 23:40:00,"689522","list()",NA,NA,NA,NA,"Gabriel Ziblat"
"157","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"El Papa Francisco recibe a Alberto Fernández: detalles del encuentro desde Roma","https://radio.perfil.com/noticias/podcasts/el-papa-francisco-recibe-a-alberto-fernandez-detalles-del-encuentro-desde-roma.phtml","La gira de Alberto Fernández por Europa culminará en Roma, el Presidente será recibido por el Papa Francisco y luego tendrá más actividad oficial. Leer más",2021-05-12 23:40:00,"689554","list()",NA,NA,NA,NA,"Federico Aguila"
"158","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"La pospandemia produce un boom inmobiliario en el mundo","https://radio.perfil.com/noticias/podcasts/la-pospandemia-produce-un-boom-inmobiliario-en-el-mundo.phtml","Eduardo Reina analiza la relación entre los efectos de la pandemia y la actividad inmobiliaria de las grandes urbes. ¿Pasará lo mismo en nuestro país? Escuchá su columna en Radio Perfil FM 101.9. Leer más",2021-05-12 22:59:21,"689540","list()",NA,NA,NA,NA,"Eduardo Reina"
"159","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"No habrá fin de semana largo: el Gobierno suspenderá el feriado puente del 24 de mayo","https://www.perfil.com/noticias/actualidad/no-habra-fin-de-semana-largo-gobierno-suspendera-feriado-puente-24-de-mayo.phtml","Se decidió que sea jornada normal el lunes previo al 25 de mayo, día de la Revolución de Mayo. Buscan disminuir la circulación de personas en medio de la segunda ola de coronavirus. Lo correrán para el 17 de agosto. Leer más",2021-05-12 22:44:59,"689536","list()",NA,NA,NA,NA,"Eugenio Druetta"
"160","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Diputados: el Frente de Todos presiona a la oposición para que expulse a Estela Regidor","https://www.perfil.com/noticias/politica/diputados-frente-todos-presiona-oposicion-expulse-estela-regidor.phtml","Diputados nacionales del oficialismo tuvieron una reunión en donde pidieron a Juntos por el Cambio que expulse a la legisladora por los audio en los que se la escucha exigiéndole a sus asesores la mitad de sus sueldos. Leer más",2021-05-12 22:11:00,"689523","list()",NA,NA,NA,NA,"Julian D'Imperio"
"161","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Chiche Duhalde: ""No soy vacunada VIP, creí que venían a vacunar a un expresidente y a su esposa""","https://www.perfil.com/noticias/actualidad/chiche-duhalde-no-soy-vacunada-vip-crei-que-venian-a-vacunar-a-un-expresidente-y-a-su-esposa.phtml","La exsenadora y esposa del expresidente Eduardo Duhalde dijo sentir ""bronca"" porque hay periodistas que la comparan con Carlos Zannini.  Leer más",2021-05-12 19:52:38,"689471","list()",NA,NA,NA,NA,"Julian D'Imperio"
"162","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Ofelia Fernández dijo que sintió ""cringe"" por Alberto Fernández","https://noticias.perfil.com/noticias/politica/ofelia-fernandez-conto-que-sintio-verguenza-ajena-por-alberto-fernandez.phtml","La legisladora K lamentó la autoreferencialidad del Presidente en declaraciones feministas y se quejó del ""temario hueco"" de la Legislatura porteña donde se desempeña. Leer más",2021-05-12 18:55:01,"689452","list()",NA,NA,NA,NA,"R.N."
"163","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Fabiola Yáñez, preocupada por el aumento del bullying en la redes sociales","https://noticias.perfil.com/noticias/politica/fabiola-yanez-preocupada-por-el-aumento-del-bullying-en-la-redes-sociales.phtml","Fue el tema de charla con la primera dama francesa, Brigitte Macrón, con la que se reunieron en el Palacio del Eliseo. Leer más",2021-05-12 18:52:56,"689451","list()",NA,NA,NA,NA,"R.N."
"164","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Vilma Ibarra confirmó que las medidas de Nación no requerirán la ""conformidad"" de las provincias","https://www.perfil.com/noticias/politica/vilma-ibarra-confirmo-que-las-medidas-de-nacion-no-requeriran-la-conformidad-de-las-provincias.phtml","La secretaria de Legal y Técnica participó junto a la ministra de Salud, Carla Vizzotti, de una reunión informativa en el Senado sobre el nuevo proyecto para brindar facultades al Poder Ejecutivo. Leer más",2021-05-12 18:50:00,"689368","list()",NA,NA,NA,NA,"Daniela Mozetic"
"165","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Chino Navarro: ""Argentina se va a poner de pie a través del trabajo y no de planes sociales""","https://www.perfil.com/noticias/politica/chino-navarro-argentina-se-va-a-poner-de-pie-a-traves-del-trabajo-y-no-de-planes-sociales.phtml","El secretario de Relaciones Parlamentarias se refirió sobre la Tarjeta Alimentar y el posible plan de salida de la crisis en nuestro país. ""La mayoría quiere trabajar"", aseguró. Leer más",2021-05-12 18:33:00,"689330","list()",NA,NA,NA,NA,"Clara Fernández Tasende"
"166","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Fabiola Yañez y Brigitte Macron almorzaron juntas: hablaron de educación y bullying ","https://www.perfil.com/noticias/politica/fabiola-yanez-y-brigitte-macron-almorzaron-juntas-hablaron-de-educacion-y-bullying.phtml","En el marco de la gira presidencial por Europa, la primera dama argentina fue recibida por su par francesa en el Elíseo.  Leer más",2021-05-12 18:11:25,"689380","list()",NA,NA,NA,NA,"María José Bonacifa"
"167","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Las listas, el armado y la estrategia “moderada”: Rodríguez Larreta y Eugenia Vidal visitan a Elisa Carrió ","https://www.perfil.com/noticias/politica/las-listas-el-armado-opositor-y-la-estrategia-moderada-larreta-y-vidal-viajan-a-visitar-a-carrio.phtml","Será un almuerzo convocado a las 13 horas de mañana. Se refuerza el acuerdo de ""Lilita"" con el jefe de Gobierno y la ex gobernadora. Los ejes de la cumbre. Leer más",2021-05-12 17:11:33,"689359","list()",NA,NA,NA,NA,"Ezequiel Spillman"
"168","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Sergio Massa se reunió con legisladores norteamericanos para promover inversiones extranjeras","https://www.perfil.com/noticias/politica/sergio-massa-se-reunio-con-legisladores-norteamericanos-para-promover-inversiones-extranjeras.phtml","El presidente de la Cámara de Diputados conversó con los congresistas James Himes y Carol Miller, donde habló de la importancia de contar con reglas claras para atraer inversiones extranjeras.  Leer más",2021-05-12 16:46:26,"689345","list()",NA,NA,NA,NA,"Anabella Gonzalez"
"169","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"Los regalos que intercambiaron Alberto Fernández y Emmanuel Macron","https://www.perfil.com/noticias/politica/regalos-intercambiaron-alberto-fernandez-emmanuel-macron.phtml","Los mandatarios de Argentina y Francia se reunieron más de horas y en el medio de las negociaciones por el FMI y el Club de París se regalaron significativos obsequios.  Leer más",2021-05-12 16:21:50,"689339","list()",NA,NA,NA,NA,"Julian D'Imperio"
"170","Politica | Perfil","https://www.perfil.com","Periodismo Puro: breaking news, análisis y los mejores columnistas cubriendo los temas más importantes de la Argentina y el mundo","es",2021-05-14 03:45:00,NA,"¿María Eugenia Vidal será candidata? La incógnita que desvela a la oposición y genera internas en JxC","https://www.perfil.com/noticias/politica/maria-eugenia-vidal-sera-candidata-la-incognita-que-desvela-a-la-oposicion-y-genera-internas-en-jxc.phtml","Esperará al cierre de listas. Presión de intendentes, cumbre con Macri y la esperanza de Larreta. ¿Ciudad, Provincia o campaña sin su nombre en la boleta? Leer más",2021-05-12 15:33:51,"689314","list()",NA,NA,NA,NA,"Ezequiel Spillman"
